;FE;E_batt;E_battEmptyPHEV;P_batt;P_fc;C3;C5;Em_elFC;Em_elVC;cd;cd_phev;Em_elBatt;L;D;r;C_fuel;C_batt;C_fc;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;C_main;m_curb;C_msrp;P_battSet;E_battSet;P_fcSet;C_battSet;C_fcSet;CF;w_h2;w_synth;s_ren;Number;fe_phev_cd;fe_phev_cs;c_phev_el;c_phev_synth
625;5.2666;0.0;0.0;0.0;0.0;45.0336;63.1673;211.6009;562.1418;0.0;0.0;724.1483;16.1209;11446.2508;7.555;2.3786;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;626;0.0;0.0;0.0;0.0
626;6.9854;0.0;0.0;0.0;0.0;43.2822;356.1107;385.7874;507.8521;0.0;0.0;870.7338;16.0442;10690.6228;7.1123;1.9482;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;627;0.0;0.0;0.0;0.0
627;5.0434;0.0;0.0;0.0;0.0;43.3382;335.6864;315.4186;536.3625;0.0;0.0;824.6771;15.0469;11356.6461;7.4714;2.5683;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;628;0.0;0.0;0.0;0.0
628;6.2544;0.0;0.0;0.0;0.0;42.9028;273.9032;283.6132;523.6223;0.0;0.0;823.8023;16.3548;11707.5174;7.0754;2.9403;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;629;0.0;0.0;0.0;0.0
629;6.1183;0.0;0.0;0.0;0.0;44.7291;185.7272;212.7122;526.5497;0.0;0.0;730.8212;16.1064;10363.2601;7.8309;2.3041;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;630;0.0;0.0;0.0;0.0
630;5.4057;0.0;0.0;0.0;0.0;42.5232;163.7109;257.7943;581.4584;0.0;0.0;837.16;16.1796;11516.0256;7.3126;1.7776;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;631;0.0;0.0;0.0;0.0
631;6.5475;0.0;0.0;0.0;0.0;42.4539;461.606;394.792;563.1733;0.0;0.0;841.486;16.632;11106.2947;7.9243;1.6259;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;632;0.0;0.0;0.0;0.0
632;5.1855;0.0;0.0;0.0;0.0;44.0087;472.2286;321.1156;523.6551;0.0;0.0;811.6378;16.6703;11359.3836;7.1428;1.9553;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;633;0.0;0.0;0.0;0.0
633;6.819;0.0;0.0;0.0;0.0;42.0643;170.4428;341.4675;517.785;0.0;0.0;730.4505;16.4241;10145.7597;7.5248;2.1083;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;634;0.0;0.0;0.0;0.0
634;6.3133;0.0;0.0;0.0;0.0;42.2163;437.7544;309.8894;526.2495;0.0;0.0;833.3411;16.7682;10872.8527;7.1337;2.935;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;635;0.0;0.0;0.0;0.0
635;6.5733;0.0;0.0;0.0;0.0;43.7241;280.0531;222.3824;521.3812;0.0;0.0;742.9268;15.1096;10595.8861;7.4249;1.5637;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;636;0.0;0.0;0.0;0.0
636;5.5881;0.0;0.0;0.0;0.0;45.7414;323.043;244.0712;568.791;0.0;0.0;814.0555;15.8412;11381.0188;7.5125;1.3779;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;637;0.0;0.0;0.0;0.0
637;6.7548;0.0;0.0;0.0;0.0;45.81;90.9309;303.7525;524.2684;0.0;0.0;740.2138;15.2835;10189.551;7.9295;1.3966;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;638;0.0;0.0;0.0;0.0
638;6.1663;0.0;0.0;0.0;0.0;42.0541;135.8755;238.1039;527.4312;0.0;0.0;805.8227;16.1653;11990.5774;7.9327;2.6935;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;639;0.0;0.0;0.0;0.0
639;6.1314;0.0;0.0;0.0;0.0;44.5295;458.1312;344.369;513.487;0.0;0.0;874.6109;15.4089;10480.1615;7.1609;1.4089;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;640;0.0;0.0;0.0;0.0
640;6.9061;0.0;0.0;0.0;0.0;44.2548;279.1669;295.9815;520.1359;0.0;0.0;834.2239;16.0221;10008.4488;7.8224;2.3242;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;641;0.0;0.0;0.0;0.0
641;6.4598;0.0;0.0;0.0;0.0;43.1125;83.4194;244.8076;510.4323;0.0;0.0;827.6025;16.2721;11751.3604;7.003;1.6651;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;642;0.0;0.0;0.0;0.0
642;5.2427;0.0;0.0;0.0;0.0;43.0599;497.8315;333.9456;597.5802;0.0;0.0;720.2115;15.5818;11273.7643;7.0718;2.656;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;643;0.0;0.0;0.0;0.0
643;6.7692;0.0;0.0;0.0;0.0;44.791;363.2719;298.8133;595.89;0.0;0.0;733.119;16.3344;11549.3983;7.4701;2.1871;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;644;0.0;0.0;0.0;0.0
644;6.3708;0.0;0.0;0.0;0.0;44.7364;470.9817;329.5573;504.1258;0.0;0.0;769.9171;16.3155;11307.0211;7.0866;2.8515;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;645;0.0;0.0;0.0;0.0
645;6.8135;0.0;0.0;0.0;0.0;42.7855;441.7879;259.4968;528.4381;0.0;0.0;841.1855;16.0776;11122.1718;7.0823;2.1171;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;646;0.0;0.0;0.0;0.0
646;6.4713;0.0;0.0;0.0;0.0;44.7002;489.4176;260.6416;587.8702;0.0;0.0;772.8317;15.8393;11417.2136;7.0211;1.4239;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;647;0.0;0.0;0.0;0.0
647;5.085;0.0;0.0;0.0;0.0;43.0469;456.3859;370.0099;548.2409;0.0;0.0;709.9883;15.4173;11954.1805;7.5769;2.8335;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;648;0.0;0.0;0.0;0.0
648;6.5;0.0;0.0;0.0;0.0;43.4362;368.5011;281.117;515.989;0.0;0.0;796.204;15.6486;11528.7273;7.3314;2.6881;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;649;0.0;0.0;0.0;0.0
649;6.4494;0.0;0.0;0.0;0.0;43.301;232.0361;308.7053;535.0593;0.0;0.0;715.5937;15.4964;10318.864;7.1143;2.2419;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;650;0.0;0.0;0.0;0.0
650;5.4016;0.0;0.0;0.0;0.0;42.3074;138.2493;201.7157;533.5514;0.0;0.0;854.0291;16.6172;11208.6974;7.4366;2.3963;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;651;0.0;0.0;0.0;0.0
651;5.5176;0.0;0.0;0.0;0.0;43.7713;174.6882;232.5108;554.834;0.0;0.0;856.9477;15.9886;10815.4242;7.9831;2.1361;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;652;0.0;0.0;0.0;0.0
652;5.4978;0.0;0.0;0.0;0.0;42.203;308.085;313.4571;566.4483;0.0;0.0;798.3327;15.3538;11479.2708;7.8051;2.4706;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;653;0.0;0.0;0.0;0.0
653;5.8768;0.0;0.0;0.0;0.0;42.9515;362.6697;373.6671;539.4856;0.0;0.0;762.6058;16.7243;10621.7888;7.6473;2.361;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;654;0.0;0.0;0.0;0.0
654;5.6561;0.0;0.0;0.0;0.0;44.9426;366.3749;321.6734;507.7002;0.0;0.0;736.8589;16.4271;11777.6718;7.7113;1.5085;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;655;0.0;0.0;0.0;0.0
655;6.7609;0.0;0.0;0.0;0.0;43.3458;189.2586;210.6914;546.2104;0.0;0.0;858.4265;16.8359;10761.6627;7.7175;2.3639;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;656;0.0;0.0;0.0;0.0
656;5.8016;0.0;0.0;0.0;0.0;44.9504;151.9588;222.7765;569.1911;0.0;0.0;705.6674;16.1457;11793.9863;7.2337;2.8155;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;657;0.0;0.0;0.0;0.0
657;5.2941;0.0;0.0;0.0;0.0;43.8461;452.1348;221.5004;544.4992;0.0;0.0;747.95;16.2739;10513.4898;7.0314;1.9167;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;658;0.0;0.0;0.0;0.0
658;6.8365;0.0;0.0;0.0;0.0;43.3955;486.4607;346.3233;511.9744;0.0;0.0;792.9898;16.6487;11360.123;7.9742;1.628;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;659;0.0;0.0;0.0;0.0
659;5.2389;0.0;0.0;0.0;0.0;45.2313;302.5497;380.5881;555.9159;0.0;0.0;893.0217;16.081;10235.0468;7.964;1.5928;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;660;0.0;0.0;0.0;0.0
660;6.0013;0.0;0.0;0.0;0.0;44.0469;70.1564;325.6594;507.2571;0.0;0.0;710.3676;15.3398;11623.5999;7.1752;1.4575;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;661;0.0;0.0;0.0;0.0
661;6.2153;0.0;0.0;0.0;0.0;42.1554;17.8363;326.7947;515.702;0.0;0.0;819.5401;16.2129;11854.5612;7.4287;2.2087;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;662;0.0;0.0;0.0;0.0
662;5.8191;0.0;0.0;0.0;0.0;42.856;297.6567;379.3326;509.7115;0.0;0.0;894.4911;15.6459;11223.0738;7.4523;1.9823;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;663;0.0;0.0;0.0;0.0
663;5.6867;0.0;0.0;0.0;0.0;44.7165;171.9901;202.5862;568.6267;0.0;0.0;842.5734;16.3956;10659.8854;7.0949;2.2741;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;664;0.0;0.0;0.0;0.0
664;6.3444;0.0;0.0;0.0;0.0;44.6279;256.8574;351.8358;528.88;0.0;0.0;856.4346;16.8567;11101.5708;7.7171;2.3662;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;665;0.0;0.0;0.0;0.0
665;6.9584;0.0;0.0;0.0;0.0;43.0056;208.8006;304.9261;536.5422;0.0;0.0;768.6659;16.5019;11509.1498;7.0002;2.7799;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;666;0.0;0.0;0.0;0.0
666;6.8773;0.0;0.0;0.0;0.0;43.3402;202.9187;213.2472;522.1187;0.0;0.0;893.6561;16.7849;10859.6984;7.8114;2.1024;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;667;0.0;0.0;0.0;0.0
667;5.4831;0.0;0.0;0.0;0.0;44.3965;204.0827;291.5376;519.5938;0.0;0.0;707.2634;15.2755;10850.1476;7.0227;2.4787;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;668;0.0;0.0;0.0;0.0
668;5.017;0.0;0.0;0.0;0.0;44.2408;462.073;392.3105;574.4744;0.0;0.0;746.9742;16.2089;10253.4849;7.5091;2.7144;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;669;0.0;0.0;0.0;0.0
669;5.1729;0.0;0.0;0.0;0.0;43.2025;483.0513;237.5992;536.8886;0.0;0.0;874.3689;15.058;10308.4664;7.5438;2.2439;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;670;0.0;0.0;0.0;0.0
670;5.8802;0.0;0.0;0.0;0.0;43.7166;408.4611;399.4779;562.369;0.0;0.0;702.3185;15.145;10649.7137;7.4418;2.9676;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;671;0.0;0.0;0.0;0.0
671;5.606;0.0;0.0;0.0;0.0;43.1319;295.3562;233.7646;563.4954;0.0;0.0;833.7648;16.2632;10903.1717;7.7342;1.496;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;672;0.0;0.0;0.0;0.0
672;5.2323;0.0;0.0;0.0;0.0;43.896;427.6326;335.0897;508.8255;0.0;0.0;832.0572;16.1024;11422.9107;7.8111;2.6665;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;673;0.0;0.0;0.0;0.0
673;6.3343;0.0;0.0;0.0;0.0;44.822;64.3894;310.5903;594.0532;0.0;0.0;887.7303;16.9301;10304.9042;7.0777;2.9985;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;674;0.0;0.0;0.0;0.0
674;6.6125;0.0;0.0;0.0;0.0;44.5237;258.6536;349.6559;561.6087;0.0;0.0;764.5873;15.2376;11982.2455;7.3169;1.4084;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;675;0.0;0.0;0.0;0.0
675;6.6154;0.0;0.0;0.0;0.0;44.9634;215.6203;274.6204;596.4456;0.0;0.0;745.1832;16.6963;10435.0404;7.2967;2.8938;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;676;0.0;0.0;0.0;0.0
676;6.6278;0.0;0.0;0.0;0.0;45.4385;263.6427;327.7155;517.2318;0.0;0.0;782.9222;16.399;10279.7262;7.0548;2.5341;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;677;0.0;0.0;0.0;0.0
677;6.378;0.0;0.0;0.0;0.0;42.3902;278.4327;255.3267;501.3728;0.0;0.0;781.2461;16.5925;10763.8558;7.3752;2.2485;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;678;0.0;0.0;0.0;0.0
678;5.0324;0.0;0.0;0.0;0.0;43.2426;454.2226;250.8903;559.2646;0.0;0.0;766.8187;16.0456;11818.7665;7.8418;1.7998;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;679;0.0;0.0;0.0;0.0
679;5.1543;0.0;0.0;0.0;0.0;43.9171;141.3771;307.4307;593.6895;0.0;0.0;703.5818;15.8251;11676.3264;7.1906;1.5233;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;680;0.0;0.0;0.0;0.0
680;6.9619;0.0;0.0;0.0;0.0;43.797;460.9078;390.2754;573.1952;0.0;0.0;839.6539;15.8195;10841.7664;7.2449;1.7475;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;681;0.0;0.0;0.0;0.0
681;5.6267;0.0;0.0;0.0;0.0;45.3297;483.8293;268.2264;541.151;0.0;0.0;847.6307;15.4315;10380.2845;7.1558;1.5201;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;682;0.0;0.0;0.0;0.0
682;5.566;0.0;0.0;0.0;0.0;45.419;92.5283;224.0702;538.8819;0.0;0.0;831.9984;16.2024;10593.3084;7.5069;2.2242;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;683;0.0;0.0;0.0;0.0
683;5.5516;0.0;0.0;0.0;0.0;45.7634;273.5945;395.7534;540.6547;0.0;0.0;787.8732;16.4697;10839.6636;7.3512;2.9498;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;684;0.0;0.0;0.0;0.0
684;5.9081;0.0;0.0;0.0;0.0;42.8139;301.5088;242.5706;512.8191;0.0;0.0;856.1765;15.9434;11431.1;7.392;1.9314;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;685;0.0;0.0;0.0;0.0
685;6.0953;0.0;0.0;0.0;0.0;42.2897;91.7722;285.8937;534.2367;0.0;0.0;838.2454;16.5361;10019.8271;7.4734;1.4202;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;686;0.0;0.0;0.0;0.0
686;5.3226;0.0;0.0;0.0;0.0;42.0938;93.2364;331.0178;544.5305;0.0;0.0;763.8583;15.3042;11531.8544;7.4987;2.8348;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;687;0.0;0.0;0.0;0.0
687;5.6846;0.0;0.0;0.0;0.0;43.2345;448.7417;347.7802;594.644;0.0;0.0;854.3004;16.0712;11420.7614;7.7022;2.7066;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;688;0.0;0.0;0.0;0.0
688;5.7851;0.0;0.0;0.0;0.0;43.8896;245.2336;384.4254;520.8411;0.0;0.0;886.4265;15.3592;11683.0219;7.281;2.2253;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;689;0.0;0.0;0.0;0.0
689;6.5015;0.0;0.0;0.0;0.0;42.1462;180.4635;237.0632;581.0579;0.0;0.0;827.308;15.5363;11663.2495;7.8757;1.6866;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;690;0.0;0.0;0.0;0.0
